mechanism,geometry,schedule,severity,mover_frac,noise,epoch,effective_rank,top_k_variance_fraction,total_persistence_h1,projection_residual
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,42,2.5281823427045724,0.970188697665359,87.08813415404411,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,44,2.5281823427045724,0.970188697665359,87.08134237190144,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,46,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,48,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,50,2.5281823427045724,0.970188697665359,87.08134237190144,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,2,2.8330472008765324,0.9590014799576556,188.63462705230253,1.4109174446029664
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,4,2.2027425156321456,0.9808059010756714,128.88385599566325,0.6098362052423772
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,6,1.797489172337538,0.9946169310870188,90.10065742288612,0.1632149762815225
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,8,1.6482895955155117,0.999094709990106,77.10786248233117,0.0270484266913171
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,10,1.6145731640723766,0.999906856841378,81.84484288076547,0.0027756149124338
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,12,1.6099294733640257,0.9999940799379228,82.61662142081153,0.0001763646805753
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,14,1.6095442238635624,0.999999767071904,82.67013830718233,6.939037281084616e-06
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,16,1.6095249697372431,0.9999999943252724,82.67231427096003,1.690526668207324e-07
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,18,1.609524387647924,0.9999999999143944,82.67236778956016,2.550234004398793e-09
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,20,1.6095243768431615,0.9999999999992004,82.67236860162157,2.3821726767280402e-11
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,22,1.6095243768409726,0.9999999999999952,82.67236860923428,1.377849066995088e-13
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,24,1.60952437684096,1.0,82.6723686092784,4.934751123986756e-16
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,26,1.60952437684096,1.0,82.67236860927858,1.094369708371125e-18
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,28,1.60952437684096,1.0,82.67236860927858,1.5027892267574269e-21
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,30,1.60952437684096,1.0,82.67236860927858,1.2778129443336682e-24
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,32,1.60952437684096,1.0,82.67236860927858,6.7277786474369745e-28
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,34,1.60952437684096,1.0,82.67236860927858,2.193367003704353e-31
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,36,1.60952437684096,1.0,82.67236860927858,4.4277808549388154e-35
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,38,1.60952437684096,1.0,82.67236860927858,5.5347260686735254e-39
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,40,1.60952437684096,1.0,82.67236860927858,4.2839199291100785e-43
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,42,1.60952437684096,1.0,82.67236860927858,2.0531551048086558e-47
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,44,1.60952437684096,1.0,82.67236860927858,6.093086930912379e-52
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,46,1.60952437684096,1.0,82.67236860927858,1.1196652254145133e-56
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,48,1.60952437684096,1.0,82.67236860927858,1.2740140179767449e-61
linear_to_kplane,spiked_gaussian,exponential,moderate,1.0,0.0,50,1.60952437684096,1.0,82.67236860927858,8.976260003668015e-67
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,2,3.1583733473363163,0.9483622759550744,198.07965205166627,1.8690025567120152
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,4,3.0170881249193706,0.953043989196286,156.8803178802574,1.669149156703653
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,6,2.936384691912872,0.9559787134739716,115.3019106869639,1.5577262862904289
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,8,2.9114766024856142,0.9569168378239712,106.7670810154803,1.5237555145810189
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,10,2.9070094500419037,0.9570954370593986,107.27609410772077,1.5176999440303407
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,12,2.9065256145452563,0.9571188193855322,107.6224145673158,1.5170514842103051
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,14,2.9064925387053586,0.9571216007586932,107.80264050255298,1.5170092159743294
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,16,2.906490875100286,0.9571219918586444,107.83797551490764,1.517007527001505
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,18,2.9064907759817307,0.9571220491325108,107.84286336840884,1.5170074854625508
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,20,2.9064907668412308,0.9571220562540966,107.84348336656616,1.5170074848322623
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,22,2.9064907659790995,0.957122056956584,107.84354467615488,1.517007484826354
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,24,2.9064907659126926,0.957122057010936,107.84354942085962,1.5170074848263198
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,26,2.9064907659086656,0.9571220570142328,107.84354970866158,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,28,2.9064907659084747,0.9571220570143898,107.84354972235757,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,30,2.9064907659084698,0.9571220570143956,107.84354972286926,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,32,2.9064907659084693,0.9571220570143958,107.84354972288426,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,34,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,36,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,38,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,40,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,42,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,44,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,46,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,48,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,50,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,2,3.0528613448132824,0.9515923611620988,195.44448029295205,1.710334179625521
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,4,2.761922689444186,0.9614444914969754,139.6526969574701,1.302231607121616
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,6,2.5917849229713585,0.9677255108744404,86.99821007312286,1.0747050298929903
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,8,2.5387316081723563,0.969779895468226,83.62348509865367,1.0053363860571936
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,10,2.5292468400334145,0.9701488779206856,86.6162395226592,0.9929708525230764
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,12,2.5282446746920075,0.9701867915560192,87.16457747776774,0.9916466913093528
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,14,2.528183665299105,0.9701887555446564,87.13672755265506,0.9915603791633694
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,16,2.528182189272477,0.9701887209094232,87.11863874046333,0.9915569302645546
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,18,2.528182316688708,0.9701887008034152,87.11417852715691,0.991556845441608
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,20,2.528182340102508,0.9701886979721098,87.11356296617714,0.9915568441545534
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,22,2.528182342506021,0.970188697688714,87.11350589649865,0.9915568441424878
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,24,2.5281823426926886,0.9701886976667566,87.11350147996339,0.9915568441424178
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,26,2.528182342704014,0.9701886976654248,87.11350121206759,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,28,2.5281823427045538,0.9701886976653612,87.1135011993189,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,30,2.5281823427045738,0.9701886976653588,87.08813415405672,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,32,2.5281823427045724,0.970188697665359,87.08813415404441,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,34,2.5281823427045733,0.9701886976653588,87.11350119882832,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,36,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,38,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,40,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,42,2.5281823427045724,0.970188697665359,87.10670941668562,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,44,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,46,2.5281823427045724,0.970188697665359,87.08813415404411,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,48,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,50,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,2,2.8330472008765324,0.9590014799576556,188.63462705230253,1.4109174446029664
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,4,2.2027425156321456,0.9808059010756714,128.88385599566325,0.6098362052423772
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,6,1.797489172337538,0.9946169310870188,90.10065742288612,0.1632149762815225
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,8,1.6482895955155117,0.999094709990106,77.10786248233117,0.0270484266913171
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,10,1.6145731640723766,0.999906856841378,81.84484288076547,0.0027756149124338
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,12,1.6099294733640257,0.9999940799379228,82.61662142081153,0.0001763646805753
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,14,1.6095442238635624,0.999999767071904,82.67013830718233,6.939037281084616e-06
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,16,1.6095249697372431,0.9999999943252724,82.67231427096003,1.690526668207324e-07
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,18,1.609524387647924,0.9999999999143944,82.67236778956016,2.550234004398793e-09
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,20,1.6095243768431615,0.9999999999992004,82.67236860162157,2.3821726767280402e-11
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,22,1.6095243768409726,0.9999999999999952,82.67236860923428,1.377849066995088e-13
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,24,1.60952437684096,1.0,82.6723686092784,4.934751123986756e-16
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,26,1.60952437684096,1.0,82.67236860927858,1.094369708371125e-18
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,28,1.60952437684096,1.0,82.67236860927858,1.5027892267574269e-21
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,30,1.60952437684096,1.0,82.67236860927858,1.2778129443336682e-24
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,32,1.60952437684096,1.0,82.67236860927858,6.7277786474369745e-28
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,34,1.60952437684096,1.0,82.67236860927858,2.193367003704353e-31
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,36,1.60952437684096,1.0,82.67236860927858,4.4277808549388154e-35
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,38,1.60952437684096,1.0,82.67236860927858,5.5347260686735254e-39
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,40,1.60952437684096,1.0,82.67236860927858,4.2839199291100785e-43
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,42,1.60952437684096,1.0,82.67236860927858,2.0531551048086558e-47
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,44,1.60952437684096,1.0,82.67236860927858,6.093086930912379e-52
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,46,1.60952437684096,1.0,82.67236860927858,1.1196652254145133e-56
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,48,1.60952437684096,1.0,82.67236860927858,1.2740140179767449e-61
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,50,1.60952437684096,1.0,82.67236860927858,8.976260003668015e-67
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,2,3.235697537869887,0.9462732014548284,204.65548867762516,1.9810273602782844
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,4,3.179326288886786,0.9477559368615682,199.49988869219857,1.899170086082176
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,6,3.109176858239317,0.949892368739074,189.4319906086681,1.798712764342021
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,8,3.041229123017373,0.9521921471144476,168.66189800459364,1.7028636572400486
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,10,2.986550828117407,0.9541399143891304,138.99903315985438,1.6267548726773176
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,12,2.948998565544425,0.9555117794851964,120.6479228742303,1.5750099692578152
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,14,2.9266658720291323,0.9563412055116254,111.51195147505412,1.544444331789069
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,16,2.9150572738594365,0.9567793099977708,107.3916599972366,1.5286234956021776
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,18,2.909748415801344,0.9569842269408452,106.78125094508836,1.5214091298187522
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,20,2.9076019991901347,0.9570702980257296,106.9818808214369,1.5185003074874752
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,22,2.9068317473451155,0.9571033706286932,107.34994884698364,1.5174606292359405
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,24,2.9065854304782506,0.95711532493654,107.52205296625368,1.517130596783243
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,26,2.906514841250321,0.9571195554178016,107.66409152527896,1.5170374211898163
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,28,2.906496524200848,0.9571210879947744,107.7563562153324,1.517014000105846
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,30,2.906492127246494,0.9571216720233136,107.80998963405884,1.5170087539450778
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,32,2.906491107587052,0.9571219044648058,107.83082920166062,1.5170077060882383
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,34,2.906490862034255,0.9571219981590894,107.83850490077556,1.5170075193523211
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,36,2.9064907958955284,0.9571220352341464,107.8416613614171,1.5170074896482515
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,38,2.906490775700897,0.957122049343196,107.84288167041817,1.517007485429061
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,40,2.906490769085293,0.9571220544520832,107.89125810988226,1.5170074848937531
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,42,2.9064907669030227,0.9571220562039672,107.84347899257236,1.517007484833072
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,44,2.9064907662051667,0.9571220567718156,107.8435285478395,1.5170074848269246
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,46,2.9064907659924075,0.9571220569456952,107.84354372562142,1.517007484826368
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,48,2.906490765930952,0.957122056995988,107.84354811595414,1.517007484826323
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,50,2.906490765914165,0.9571220570097296,107.84354931554378,1.5170074848263198
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,2,3.20849350736505,0.9469683015656342,205.50946586937653,1.939089910164638
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,4,3.0952824111838058,0.950251305754366,199.40892044644409,1.7719365658823207
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,6,2.952528499662654,0.9548808884237384,180.1280436277965,1.5668017449220852
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,8,2.812248264020473,0.9596710195342272,151.04113321339244,1.371076942747688
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,10,2.697890113099403,0.9637524531283536,118.17987302019986,1.215662069801336
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,12,2.618569868826381,0.9667043569646548,93.267976347231,1.1099984773951956
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,14,2.571103109245113,0.968521876859034,83.91677439667798,1.0475831505571471
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,16,2.546362588785201,0.969482387913482,82.51710670873724,1.0152768503052472
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,18,2.5350525906950767,0.9699233500347928,84.60016531431273,1.0005450457171
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,20,2.530496277250973,0.9701006100795346,86.1319544259276,0.994605202430464
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,22,2.528874620605236,0.9701631486315654,86.81301674528481,0.9924821694022048
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,24,2.528364743472976,0.9701824242974632,87.11837004253715,0.9918082399471644
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,26,2.528223725782281,0.9701875214943912,87.16844715906052,0.9916179744857292
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,28,2.528189890560317,0.9701886132296048,87.15729405497513,0.9915701484061183
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,30,2.5281831387955465,0.9701887605033463,87.12736902279083,0.9915594356951762
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,32,2.52818218800741,0.9701887431368388,87.12420314411082,0.991557295961392
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,34,2.52818219814766,0.9701887189226234,87.11140928988218,0.9915569146448462
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,36,2.5281822759289967,0.9701887061130288,87.11537378678167,0.9915568539888496
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,38,2.528182317356604,0.970188700720738,87.08192796391754,0.9915568453732216
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,40,2.5281823340143914,0.9701886986956888,87.08153498779876,0.9915568442801176
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,42,2.5281823399316408,0.9701886979923046,87.1135670377262,0.991556844156206
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,44,2.528182341872207,0.9701886977633248,87.1135209093417,0.9915568441436532
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,46,2.5281823424686367,0.9701886976931124,87.11350678128888,0.9915568441425168
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,48,2.528182342641341,0.9701886976727956,87.08813547299648,0.9915568441424248
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,50,2.528182342688544,0.970188697667244,87.11350157799494,0.991556844142418
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,2,3.153194327488537,0.9485518643717396,202.8028389698001,1.859951428894647
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,4,2.9213605660127597,0.9560199049052032,192.81272477015267,1.531839289391619
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,6,2.620890184682557,0.9662659426816675,171.15679334378092,1.12917175509357
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,8,2.3154735687590837,0.976873249845602,140.66728347788427,0.7449755317336403
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,10,2.0558766296269124,0.9859090457076176,115.22659817422806,0.4399053179609962
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,12,1.865493422210766,0.9923884760032824,97.3467334966848,0.2324939286118319
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,14,1.7426352768204996,0.9963520295228182,82.61043554806477,0.1099763294902493
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,16,1.6721374406443326,0.9984449349014006,76.32208004245562,0.0465609707333527
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,18,1.6360615485045522,0.9994088884241212,78.51747534021959,0.0176433086733371
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,20,1.619619505168479,0.9997992695073096,80.96000249953363,0.005983747224186
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,22,1.612961238094935,0.9999390408719204,82.11167606310006,0.0018163588172799
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,24,1.61056958256816,0.9999834360121176,82.51977611984304,0.0004934751123986
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,26,1.609808037232531,0.999995972075016,82.6342208187918,0.0001199952523748
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,28,1.6095930447496074,0.9999991233629482,82.6639758114333,2.6115483636947412e-05
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,30,1.6095392019083554,0.999999829238474,82.67073353629333,5.087064957653218e-06
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,32,1.609527231294824,0.9999999702289168,82.67208353779576,8.86893953749993e-07
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,34,1.609524867029036,0.9999999953544804,82.67232412612543,1.3839210201278174e-07
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,36,1.609524451927796,0.9999999993512028,82.67236239671675,1.9327964448707546e-08
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,38,1.6095243871018234,0.9999999999189004,82.67236783270826,2.415995556088452e-09
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,40,1.609524378092042,0.9999999999909268,82.67236852239733,2.70297074243718e-10
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,42,1.6095243768434608,0.9999999999990914,82.67236860057884,2.7065855522156148e-11
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,44,1.609524376841184,0.9999999999999186,82.67236860849889,2.425701598002137e-12
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,46,1.609524376840978,0.9999999999999934,82.67236860921602,1.9457551566473007e-13
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,48,1.609524376840961,0.9999999999999994,82.67236860927407,1.3969285922923523e-14
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,50,1.6095243768409602,1.0,82.6723686092783,8.976260003668569e-16
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,2,3.225478942789324,0.9465258035433752,203.84435154069416,1.9661129515031763
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,4,3.150691464630407,0.9485917350574178,196.73192064496536,1.8579770921257377
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,6,3.064994998636742,0.951368933239061,178.67898442615308,1.7362275343812377
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,8,2.992870560971902,0.9539115952988754,142.3905085689618,1.6355052530751906
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,10,2.94566541650738,0.9556348299434604,119.13117941930156,1.5704379887142186
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,12,2.9211580233236054,0.9565481100450944,109.40774965139305,1.5369314987965403
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,14,2.9109894629736788,0.9569357385361602,106.73029666314406,1.5230938626679544
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,16,2.907612676851977,0.957069855546256,106.98021962569726,1.518514749333712
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,18,2.9067170714268338,0.9571087124838484,107.66369171107452,1.5173065863305892
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,20,2.906527862794998,0.9571186729044618,107.614693576967,1.5170544313774144
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,22,2.906495898088446,0.9571211571017608,107.76173154160828,1.517013228617016
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,24,2.906491441241463,0.9571218138248496,107.8232171414346,1.5170080236084649
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,26,2.906490868098377,0.9571219952037616,107.83825633504269,1.5170075228481337
