run_id,run_dir,experiment,geometry,mechanism,model,n,d,schedule,severity,mover_frac,noise,seed,regime,metric_family,metric,direction,threshold,window,max_epoch,detection_epoch,normalized_detection_time,detected
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,,,False
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,,,False
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Topological,max_persistence_h1,decrease,0.05,2,50.0,,,False
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Topological,top5_persistence_h1,decrease,0.05,2,50.0,,,False
isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/radial_collapse/isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,isotropic,radial_collapse,isotropic_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Radial,Topological,total_persistence_h1,decrease,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Topological,max_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Topological,top5_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed5,1000,50,linear,moderate,1.0,0.0,5,Topology-first,Topological,total_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,14.0,0.28,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Topological,max_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Topological,top5_persistence_h1,decrease,0.05,2,50.0,10.0,0.2,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed17,1000,50,linear,moderate,1.0,0.0,17,Topology-first,Topological,total_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,14.0,0.28,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Topological,max_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Topological,top5_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed26,1000,50,linear,moderate,1.0,0.0,26,Topology-first,Topological,total_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
